File_ID,error_source,error_relpath,overt_past_finite_verbs,bare_past_error_tokens,past_verb_opportunities,past_overgeneralization_errors,past_overgeneralization_errors_per_past_opp
663,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/663.cha,data/annotated/ENNI_batchalign/TD/B/663.cha,45,0,45,0,0.0
664,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/664.cha,data/annotated/ENNI_batchalign/TD/B/664.cha,85,0,85,0,0.0
669,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/669.cha,data/annotated/ENNI_batchalign/TD/B/669.cha,51,0,51,1,0.0196078431372549
676,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/676.cha,data/annotated/ENNI_batchalign/TD/B/676.cha,66,0,66,0,0.0
704,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/704.cha,data/annotated/ENNI_batchalign/TD/B/704.cha,38,0,38,1,0.02631578947368421
707,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/707.cha,data/annotated/ENNI_batchalign/TD/B/707.cha,52,0,52,0,0.0
708,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/708.cha,data/annotated/ENNI_batchalign/TD/B/708.cha,57,0,57,1,0.017543859649122806
711,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/711.cha,data/annotated/ENNI_batchalign/TD/B/711.cha,43,0,43,0,0.0
712,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/712.cha,data/annotated/ENNI_batchalign/TD/B/712.cha,40,0,40,0,0.0
716,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/716.cha,data/annotated/ENNI_batchalign/TD/B/716.cha,89,0,89,0,0.0
720,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/720.cha,data/annotated/ENNI_batchalign/TD/B/720.cha,70,0,70,0,0.0
724,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/724.cha,data/annotated/ENNI_batchalign/TD/B/724.cha,81,0,81,0,0.0
728,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/728.cha,data/annotated/ENNI_batchalign/TD/B/728.cha,5,0,5,0,0.0
732,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/732.cha,data/annotated/ENNI_batchalign/TD/B/732.cha,23,0,23,3,0.13043478260869565
736,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/736.cha,data/annotated/ENNI_batchalign/TD/B/736.cha,9,0,9,1,0.1111111111111111
743,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/743.cha,data/annotated/ENNI_batchalign/TD/B/743.cha,88,0,88,1,0.011363636363636364
744,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/744.cha,data/annotated/ENNI_batchalign/TD/B/744.cha,58,0,58,1,0.017241379310344827
748,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/748.cha,data/annotated/ENNI_batchalign/TD/B/748.cha,54,0,54,0,0.0
750,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/750.cha,data/annotated/ENNI_batchalign/TD/B/750.cha,3,0,3,0,0.0
754,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/754.cha,data/annotated/ENNI_batchalign/TD/B/754.cha,55,0,55,3,0.05454545454545454
755,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/755.cha,data/annotated/ENNI_batchalign/TD/B/755.cha,51,0,51,1,0.0196078431372549
758,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/758.cha,data/annotated/ENNI_batchalign/TD/B/758.cha,5,0,5,0,0.0
759,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/759.cha,data/annotated/ENNI_batchalign/TD/B/759.cha,18,0,18,0,0.0
760,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/760.cha,data/annotated/ENNI_batchalign/TD/B/760.cha,10,0,10,0,0.0
763,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/763.cha,data/annotated/ENNI_batchalign/TD/B/763.cha,6,1,7,0,0.0
764,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/764.cha,data/annotated/ENNI_batchalign/TD/B/764.cha,49,0,49,1,0.02040816326530612
768,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/768.cha,data/annotated/ENNI_batchalign/TD/B/768.cha,13,0,13,0,0.0
770,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/770.cha,data/annotated/ENNI_batchalign/TD/B/770.cha,73,0,73,1,0.0136986301369863
772,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/772.cha,data/annotated/ENNI_batchalign/TD/B/772.cha,79,0,79,0,0.0
803,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/803.cha,data/annotated/ENNI_batchalign/TD/B/803.cha,27,0,27,3,0.1111111111111111
804,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/804.cha,data/annotated/ENNI_batchalign/TD/B/804.cha,63,0,63,3,0.047619047619047616
808,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/808.cha,data/annotated/ENNI_batchalign/TD/B/808.cha,4,0,4,0,0.0
811,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/811.cha,data/annotated/ENNI_batchalign/TD/B/811.cha,69,0,69,1,0.014492753623188406
812,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/812.cha,data/annotated/ENNI_batchalign/TD/B/812.cha,55,0,55,0,0.0
815,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/815.cha,data/annotated/ENNI_batchalign/TD/B/815.cha,46,0,46,1,0.021739130434782608
816,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/816.cha,data/annotated/ENNI_batchalign/TD/B/816.cha,79,0,79,0,0.0
820,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/820.cha,data/annotated/ENNI_batchalign/TD/B/820.cha,2,0,2,0,0.0
822,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/822.cha,data/annotated/ENNI_batchalign/TD/B/822.cha,99,0,99,0,0.0
824,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/824.cha,data/annotated/ENNI_batchalign/TD/B/824.cha,49,0,49,0,0.0
826,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/826.cha,data/annotated/ENNI_batchalign/TD/B/826.cha,13,0,13,0,0.0
828,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/828.cha,data/annotated/ENNI_batchalign/TD/B/828.cha,54,0,54,0,0.0
834,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/834.cha,data/annotated/ENNI_batchalign/TD/B/834.cha,66,0,66,0,0.0
838,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/838.cha,data/annotated/ENNI_batchalign/TD/B/838.cha,51,0,51,1,0.0196078431372549
842,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/842.cha,data/annotated/ENNI_batchalign/TD/B/842.cha,62,0,62,2,0.03225806451612903
843,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/843.cha,data/annotated/ENNI_batchalign/TD/B/843.cha,7,0,7,1,0.14285714285714285
847,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/847.cha,data/annotated/ENNI_batchalign/TD/B/847.cha,58,0,58,0,0.0
850,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/850.cha,data/annotated/ENNI_batchalign/TD/B/850.cha,41,0,41,1,0.024390243902439025
851,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/851.cha,data/annotated/ENNI_batchalign/TD/B/851.cha,48,0,48,0,0.0
854,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/854.cha,data/annotated/ENNI_batchalign/TD/B/854.cha,79,0,79,0,0.0
863,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/863.cha,data/annotated/ENNI_batchalign/TD/B/863.cha,52,1,53,3,0.05660377358490566
866,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/866.cha,data/annotated/ENNI_batchalign/TD/B/866.cha,81,0,81,0,0.0
867,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/867.cha,data/annotated/ENNI_batchalign/TD/B/867.cha,81,0,81,0,0.0
868,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/868.cha,data/annotated/ENNI_batchalign/TD/B/868.cha,4,0,4,0,0.0
904,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/904.cha,data/annotated/ENNI_batchalign/TD/B/904.cha,46,0,46,0,0.0
907,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/907.cha,data/annotated/ENNI_batchalign/TD/B/907.cha,6,0,6,0,0.0
908,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/908.cha,data/annotated/ENNI_batchalign/TD/B/908.cha,8,0,8,1,0.125
911,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/911.cha,data/annotated/ENNI_batchalign/TD/B/911.cha,81,0,81,0,0.0
912,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/912.cha,data/annotated/ENNI_batchalign/TD/B/912.cha,114,1,115,2,0.017391304347826087
915,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/915.cha,data/annotated/ENNI_batchalign/TD/B/915.cha,56,0,56,0,0.0
916,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/916.cha,data/annotated/ENNI_batchalign/TD/B/916.cha,101,3,104,2,0.019230769230769232
919,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/919.cha,data/annotated/ENNI_batchalign/TD/B/919.cha,70,0,70,0,0.0
923,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/923.cha,data/annotated/ENNI_batchalign/TD/B/923.cha,1,0,1,0,0.0
927,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/927.cha,data/annotated/ENNI_batchalign/TD/B/927.cha,70,1,71,0,0.0
931,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/931.cha,data/annotated/ENNI_batchalign/TD/B/931.cha,22,0,22,0,0.0
939,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/939.cha,data/annotated/ENNI_batchalign/TD/B/939.cha,10,0,10,0,0.0
947,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/947.cha,data/annotated/ENNI_batchalign/TD/B/947.cha,61,0,61,0,0.0
949,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/949.cha,data/annotated/ENNI_batchalign/TD/B/949.cha,5,0,5,0,0.0
951,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/951.cha,data/annotated/ENNI_batchalign/TD/B/951.cha,2,0,2,1,0.5
955,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/955.cha,data/annotated/ENNI_batchalign/TD/B/955.cha,8,0,8,0,0.0
956,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/956.cha,data/annotated/ENNI_batchalign/TD/B/956.cha,69,0,69,0,0.0
959,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/959.cha,data/annotated/ENNI_batchalign/TD/B/959.cha,51,1,52,1,0.019230769230769232
960,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/960.cha,data/annotated/ENNI_batchalign/TD/B/960.cha,94,1,95,1,0.010526315789473684
963,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/963.cha,data/annotated/ENNI_batchalign/TD/B/963.cha,83,0,83,0,0.0
964,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/964.cha,data/annotated/ENNI_batchalign/TD/B/964.cha,85,0,85,0,0.0
967,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/967.cha,data/annotated/ENNI_batchalign/TD/B/967.cha,47,0,47,0,0.0
969,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/969.cha,data/annotated/ENNI_batchalign/TD/B/969.cha,70,1,71,1,0.014084507042253521
971,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/971.cha,data/annotated/ENNI_batchalign/TD/B/971.cha,47,1,48,1,0.020833333333333332
974,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/974.cha,data/annotated/ENNI_batchalign/TD/B/974.cha,11,1,12,5,0.4166666666666667
