left_column,right_column,overlap_rows,pearson_r,spearman_rho,abs_pearson_r,exact_equal_on_overlap,max_abs_diff,mean_abs_diff
Age(Month),DSS_tbl_score,360,0.322764,0.322320,0.322764,0,110.720000,75.720250
TD_Words,TD_Utts_Time,352,-0.322695,-0.363305,0.322695,0,1887.697000,649.949293
retracing,on,360,0.322414,0.322626,0.322414,0,61.000000,10.422222
DSS,irr-PAST,341,0.322184,0.296829,0.322184,0,155.440000,36.395308
#words,Age_Month_approx,359,0.321881,0.327041,0.321881,0,1571.833333,513.637604
on,words/turns,360,0.321793,0.328225,0.321793,0,317.750000,71.719364
MLU50_Words,*-PRESP,360,0.321257,0.325831,0.321257,0,80.080000,12.476444
#turns,words/utterances,360,-0.320152,-0.311591,0.320152,0,96.631000,6.618600
det:art,DSS_tbl_MV,360,0.320038,0.278908,0.320038,0,129.000000,51.800000
Age_Month_approx,DSS_tbl_score,359,0.318732,0.318438,0.318732,0,110.820000,75.894624
words/turns,DSS_tbl_S,360,0.318052,0.467162,0.318052,0,277.750000,38.541231
TD_Words,irr-3S,360,0.317760,0.213402,0.317760,0,1887.000000,642.861111
DSS_tbl_score,DSS_tbl_SV,360,0.317595,0.351825,0.317595,0,110.820000,23.231583
NDW_100,words/utterances,360,0.316733,0.272555,0.316733,0,58.900000,43.186906
MLU_Words,#turns,360,-0.316711,-0.307033,0.316711,0,96.600000,6.609933
MLU_Words,NDW_100,360,0.316591,0.273011,0.316591,0,58.900000,43.175850
Standard deviation,DSS_tbl_PP,360,0.316315,0.253950,0.316315,0,167.494000,73.539264
MLU50_Words,utterances/turns,360,0.315757,0.380561,0.315757,0,33.820000,5.202358
IPSyn_Total,DSS_tbl_IP,351,0.315374,0.383853,0.315374,0,158.000000,20.712251
TD_Utts_Time,DSS,341,-0.314847,-0.313857,0.314847,0,16.777000,9.124812
FREQ_tokens,DSS_tbl_S,360,0.314781,0.304487,0.314781,0,1671.000000,568.119444
mor_Words,DSS_tbl_S,360,0.314781,0.304487,0.314781,0,1671.000000,568.119444
Verbs_Utt,#turns,360,-0.314718,-0.346666,0.314718,0,100.966000,10.837822
#words,DSS_tbl_S,360,0.314515,0.301387,0.314515,0,1635.000000,551.527778
*-PAST,DSS_tbl_NG,360,0.314424,0.272014,0.314424,0,35.000000,8.988889
utterances/turns,DSS_tbl_score,360,0.314021,0.355673,0.314021,0,31.980000,4.356192
VOCD_D_optimum_average,DSS_tbl_IR,360,0.313989,0.236684,0.313989,0,63.010000,27.952833
FREQ_types,TD_Utts_Time,352,-0.313461,-0.276047,0.313461,0,312.697000,151.406679
Word_Errors,#turns,360,0.313144,0.361423,0.313144,0,84.000000,8.916667
Age(Month),FREQ_tokens,360,0.312839,0.320043,0.312839,0,1608.000000,529.961111
Age(Month),mor_Words,360,0.312839,0.320043,0.312839,0,1608.000000,529.961111
on,c-cop,360,0.312811,0.141680,0.312811,0,44.000000,4.186111
FREQ_tokens,Age_Month_approx,359,0.312568,0.317644,0.312568,0,1607.833333,530.189136
mor_Words,Age_Month_approx,359,0.312568,0.317644,0.312568,0,1607.833333,530.189136
TD_Utts_Time,#words,352,-0.310316,-0.348366,0.310316,0,1684.697000,603.480543
Total_non_zero_mors,DSS_tbl_S,360,0.310018,0.132287,0.310018,0,47.000000,35.016667
TD_Time_(secs),repetition,360,0.309317,0.406090,0.309317,0,643.000000,260.855556
MLU_Utts,Total_non_zero_mors,360,0.309132,0.352137,0.309132,0,193.000000,77.402778
utterances/turns,DSS_tbl_TOT,360,0.308846,0.355936,0.308846,0,839.714000,450.826475
det:art,c-cop,360,0.308490,0.199929,0.308490,0,180.000000,71.905556
Verbs_Utt,utterances/turns,360,0.308334,0.390440,0.308334,0,39.683000,9.825236
det:art,*-PAST,360,0.308276,0.250790,0.308276,0,175.000000,64.547222
MLU_Morphemes,NDW_100,360,0.308103,0.264962,0.308103,0,58.536000,42.584542
MLU_Utts,VOCD_D_optimum_average,360,0.307702,0.281219,0.307702,0,167.050000,56.861056
det:art,DSS_tbl_score,360,0.307634,0.296435,0.307634,0,169.020000,67.897806
Age(Month),TD_Utts_Time,352,-0.306464,-0.290737,0.306464,0,119.732000,85.233463
TD_Words,DSS_tbl_S,360,0.304175,0.273970,0.304175,0,1838.000000,598.347222
VOCD_D_optimum_average,#utterances,360,0.303480,0.272492,0.303480,0,167.050000,57.508278
VOCD_D_optimum_average,TD_Utts,360,0.302823,0.271605,0.302823,0,167.050000,57.513833
MLU_Utts,Standard deviation,360,0.302700,0.350929,0.302700,0,203.380000,86.263158
Total_Utts,VOCD_D_optimum_average,360,0.302570,0.273424,0.302570,0,167.050000,57.333278
DSS,DSS_tbl_S,341,0.302299,0.263443,0.302299,0,45.680000,38.099238
Total_Utts,repetition,360,0.301815,0.387167,0.301815,0,196.000000,77.225000
Total_Utts,Total_non_zero_mors,360,0.301512,0.346990,0.301512,0,193.000000,77.875000
repetition,#utterances,360,0.301384,0.387926,0.301384,0,196.000000,77.400000
utterances/turns,Age_Month_approx,359,0.301284,0.347106,0.301284,0,111.260667,74.173591
TD_Utts,repetition,360,0.301059,0.387555,0.301059,0,196.000000,77.405556
u-cop,DSS_tbl_NG,360,0.300787,0.236145,0.300787,0,35.000000,7.963889
MLU50_Words,VOCD_D_optimum_average,360,0.300459,0.327897,0.300459,0,65.730000,25.678167
Age(Month),utterances/turns,360,0.299945,0.347468,0.299945,0,111.194000,74.005297
*-PRESP,DSS_tbl_CNJ,360,0.299818,0.290443,0.299818,0,314.000000,99.475000
DSS_tbl_CNJ,DSS_tbl_S,360,0.299430,0.202306,0.299430,0,304.000000,74.002778
VOCD_D_optimum_average,words/turns,360,0.299330,0.354732,0.299330,0,289.530000,46.681586
TD_Utts,Total_non_zero_mors,360,0.299233,0.347285,0.299233,0,193.000000,78.055556
Total_non_zero_mors,#utterances,360,0.298813,0.346347,0.298813,0,193.000000,78.050000
TD_Time_(secs),DSS_tbl_warning_50,360,-0.298727,-0.294701,0.298727,0,707.000000,272.838889
u-cop,DSS_tbl_TOT,360,0.298610,0.311440,0.298610,0,849.000000,451.588889
*-PAST,DSS_tbl_PP,360,0.298221,0.231697,0.298221,0,139.000000,64.191667
VOCD_D_optimum_average,*-POSS,360,0.297952,0.196394,0.297952,0,70.010000,31.400056
IPSyn_Utts,DSS_tbl_warning_50,352,-0.297185,-0.297185,0.297185,0,50.000000,49.963068
Verbs_Utt,*-3S,360,0.296783,0.213479,0.296783,0,71.469000,9.388467
Age(Month),TD_Words,360,0.296082,0.302164,0.296082,0,1775.000000,560.188889
*-PL,utterances/turns,360,0.295668,0.335566,0.295668,0,33.000000,5.094681
TD_Time_(secs),utterances/turns,360,0.295646,0.301428,0.295646,0,704.233000,262.237853
DSS,utterances/turns,341,0.295642,0.335008,0.295642,0,31.980000,4.380795
TD_Words,Age_Month_approx,359,0.294835,0.299450,0.294835,0,1774.833333,560.487187
FREQ_tokens,TD_Utts_Time,352,-0.294336,-0.333889,0.294336,0,1720.697000,620.400997
TD_Utts_Time,mor_Words,352,-0.294336,-0.333889,0.294336,0,1720.697000,620.400997
Total_Utts,Standard deviation,360,0.294297,0.341813,0.294297,0,203.380000,86.735381
MLU_Utts,repetition,360,0.294203,0.382625,0.294203,0,196.000000,76.780556
TD_Utts_Time,Age_Month_approx,351,-0.294001,-0.284332,0.294001,0,119.565333,85.466567
det:art,DSS_tbl_SV,360,0.293965,0.301356,0.293965,0,157.000000,46.372222
MLU_Utts,DSS_tbl_TOT,360,0.293677,0.324518,0.293677,0,766.000000,372.880556
TD_Words,DSS_tbl_warning_50,360,-0.293351,-0.324077,0.293351,0,1888.000000,645.152778
#utterances,Standard deviation,360,0.292155,0.340699,0.292155,0,203.380000,86.910381
TD_Utts,Standard deviation,360,0.291783,0.340076,0.291783,0,203.380000,86.915936
FREQ_types,irr-3S,360,0.291228,0.237435,0.291228,0,312.000000,147.952778
NDW_100,#words,360,0.291058,0.299327,0.291058,0,1627.000000,548.550000
MLU50_Morphemes,VOCD_D_optimum_average,360,0.290947,0.320730,0.290947,0,65.430000,25.065222
*-3S,DSS_tbl_CNJ,360,0.290761,0.218461,0.290761,0,290.000000,108.008333
Standard deviation,DSS_tbl_IP,360,0.290406,0.309544,0.290406,0,219.428000,42.383708
MLU_Morphemes,*-POSS,360,0.289918,0.315040,0.289918,0,11.000000,6.273564
MLU_Utts,DSS_tbl_score,360,0.289905,0.315158,0.289905,0,195.560000,79.907917
MLU50_Morphemes,*-POSS,360,0.288949,0.307437,0.288949,0,11.380000,6.337056
utterances/turns,Standard deviation,360,0.288697,0.330504,0.288697,0,38.487000,8.165472
#words,DSS_tbl_warning_50,360,-0.288683,-0.320068,0.288683,0,1685.000000,598.333333
*-PRESP,in,360,0.288167,0.260537,0.288167,0,77.000000,13.950000
Verbs_Utt,u-aux,360,0.288015,0.250442,0.288015,0,41.870000,9.529489
MLU_Morphemes,utterances/turns,360,0.287988,0.369161,0.287988,0,32.732000,4.930939
DSS,u-cop,341,0.287881,0.291517,0.287881,0,29.000000,5.019003
VOCD_D_optimum_average,TD_Time_(secs),360,0.287586,0.262271,0.287586,0,683.230000,241.316833
*-PL,DSS_tbl_MV,360,0.287127,0.340680,0.287127,0,191.000000,113.733333
u-cop,DSS_tbl_score,360,0.286966,0.306966,0.286966,0,33.520000,5.147139
u-aux,Standard deviation,360,0.286363,0.287184,0.286363,0,40.468000,7.992969
FREQ_tokens,DSS_tbl_warning_50,360,-0.285581,-0.321243,0.285581,0,1721.000000,614.925000
mor_Words,DSS_tbl_warning_50,360,-0.285581,-0.321243,0.285581,0,1721.000000,614.925000
u-cop,det:art,360,0.285396,0.270398,0.285396,0,171.000000,67.255556
FREQ_types,DSS_tbl_WHQ,360,0.285293,0.332891,0.285293,0,285.000000,145.688889
u-aux,DSS_tbl_CNJ,360,0.285226,0.273772,0.285226,0,344.000000,106.969444
Total_Utts,DSS_tbl_TOT,360,0.284980,0.315101,0.284980,0,766.000000,372.425000
*-PL,*-PAST,360,0.284961,0.236592,0.284961,0,41.000000,7.941667
IPSyn_Total,utterances/turns,351,0.284080,0.354920,0.284080,0,67.806000,47.402544
FREQ_tokens,NDW_100,360,0.284054,0.294310,0.284054,0,1663.000000,565.141667
NDW_100,mor_Words,360,0.284054,0.294310,0.284054,0,1663.000000,565.141667
TD_Utts_Time,retracing,352,-0.283880,-0.314258,0.283880,0,62.765000,13.764537
*-PL,DSS_tbl_CNJ,360,0.283748,0.306650,0.283748,0,341.000000,108.763889
NDW_100,DSS_tbl_IP,360,0.283732,0.334329,0.283732,0,166.000000,17.205556
u-cop,Standard deviation,360,0.283566,0.322941,0.283566,0,39.577000,7.635442
*-PRESP,Standard deviation,360,0.282803,0.276964,0.282803,0,84.380000,15.786197
retracing,DSS_tbl_TOT,360,0.282640,0.297310,0.282640,0,838.000000,447.852778
#words,DSS_tbl_NG,360,0.282451,0.255535,0.282451,0,1639.000000,586.925000
NDW_100,utterances/turns,360,0.282343,0.337846,0.282343,0,55.951000,38.782031
Total_Utts,DSS_tbl_score,360,0.282285,0.306502,0.282285,0,195.560000,80.380139
#utterances,DSS_tbl_TOT,360,0.282208,0.314139,0.282208,0,766.000000,372.250000
MLU50_Morphemes,on,360,0.281954,0.334547,0.281954,0,9.800000,3.772944
TD_Utts,DSS_tbl_TOT,360,0.281886,0.313594,0.281886,0,766.000000,372.244444
*-PL,irr-3S,360,0.281746,0.250681,0.281746,0,29.000000,7.175000
MLU50_Morphemes,Total_non_zero_mors,360,0.281335,0.193358,0.281335,0,9.200000,4.602611
*-PL,u-aux,360,0.281296,0.272832,0.281296,0,35.000000,6.033333
Age(Month),DSS_tbl_CNJ,360,0.281242,0.273507,0.281242,0,242.000000,49.838889
utterances/turns,words/utterances,360,0.281056,0.359931,0.281056,0,33.890000,5.265692
on,*-POSS,360,0.281041,0.222838,0.281041,0,16.000000,3.077778
FREQ_types,DSS_tbl_NG,360,0.280693,0.284327,0.280693,0,268.000000,138.836111
*-3S,words/utterances,360,0.280620,0.183734,0.280620,0,64.635000,10.738639
TD_Words_Time,words/turns,352,0.280052,0.281411,0.280052,0,323.247000,73.884341
MLU_Morphemes,Word_Errors,360,-0.280042,-0.305473,0.280042,0,39.221000,5.748797
retracing,Total_non_zero_mors,360,0.279778,0.315113,0.279778,0,49.000000,6.902778
VOCD_D_optimum_average,DSS_Utts,360,0.279738,0.286921,0.279738,0,35.700000,17.616889
#utterances,DSS_tbl_score,360,0.279388,0.305474,0.279388,0,195.560000,80.555139
*-POSS,words/utterances,360,0.279199,0.305144,0.279199,0,10.131000,5.682989
TD_Utts,DSS_tbl_score,360,0.279021,0.304923,0.279021,0,195.560000,80.560694
on,irr-3S,360,0.278951,0.135628,0.278951,0,21.000000,3.311111
MLU_Words,*-POSS,360,0.278947,0.305532,0.278947,0,10.131000,5.693817
MLU_Words,*-3S,360,0.278717,0.182703,0.278717,0,64.635000,10.746878
MLU_Words,utterances/turns,360,0.278569,0.357043,0.278569,0,33.890000,5.264814
*-PL,c-cop,360,0.278430,0.181624,0.278430,0,29.000000,6.377778
DSS_tbl_warning_50,DSS_tbl_PP,360,-0.278370,-0.240450,0.278370,0,172.000000,76.461111
det:art,DSS_tbl_warning_50,360,-0.278295,-0.254758,0.278295,0,180.000000,76.850000
*-PAST,utterances/turns,360,0.278225,0.253172,0.278225,0,39.000000,8.131781
IPSyn_Total,DSS_tbl_WHQ,351,0.277931,0.299732,0.277931,0,72.000000,53.794872
DSS,DSS_tbl_SV,341,0.277693,0.318471,0.277693,0,110.820000,23.843988
DSS_tbl_score,DSS_tbl_warning_50,360,-0.277450,-0.237944,0.277450,0,17.040000,9.283750
TD_Time_(secs),in,360,0.277378,0.355283,0.277378,0,699.000000,267.983333
irr-PAST,Total_non_zero_mors,352,-0.277036,-0.372006,0.277036,0,158.000000,34.170455
FREQ_tokens,DSS_tbl_NG,360,0.276256,0.252387,0.276256,0,1711.000000,603.516667
mor_Words,DSS_tbl_NG,360,0.276256,0.252387,0.276256,0,1711.000000,603.516667
MLU_Morphemes,on,360,0.276212,0.332633,0.276212,0,9.904000,3.712192
retracing,u-cop,360,0.275689,0.253766,0.275689,0,51.000000,8.391667
FREQ_tokens,c-aux,360,0.275484,0.218737,0.275484,0,1720.000000,609.891667
mor_Words,c-aux,360,0.275484,0.218737,0.275484,0,1720.000000,609.891667
c-aux,DSS_tbl_SV,360,0.274878,0.120548,0.274878,0,84.000000,27.916667
Verbs_Utt,IPSyn_Utts,352,0.274845,0.092189,0.274845,0,49.740000,48.770381
Standard deviation,DSS_tbl_warning_50,360,-0.274840,-0.239185,0.274840,0,5.502000,2.928508
utterances/turns,DSS_tbl_MV,360,0.274403,0.328428,0.274403,0,189.000000,111.715364
DSS_tbl_MV,DSS_tbl_WHQ,360,0.274236,0.285081,0.274236,0,187.000000,118.161111
TD_Words,DSS_tbl_NG,360,0.273576,0.241205,0.273576,0,1842.000000,633.744444
DSS_tbl_score,DSS_tbl_WHQ,360,0.273264,0.288998,0.273264,0,26.600000,6.872361
MLU50_Words,*-POSS,360,0.272885,0.296592,0.272885,0,10.360000,5.739222
MLU50_Words,on,360,0.272394,0.324019,0.272394,0,10.080000,3.249111
VOCD_D_optimum_average,utterances/turns,360,0.272355,0.308337,0.272355,0,54.010000,21.506369
MLU_Morphemes,*-3S,360,0.271585,0.188289,0.271585,0,63.969000,10.965003
on,utterances/turns,360,0.271456,0.269458,0.271456,0,38.000000,7.571008
words/turns,DSS_tbl_SV,360,0.270734,0.302396,0.270734,0,304.750000,47.740236
TD_Words_Time,utterances/turns,352,0.270647,0.283093,0.270647,0,38.485000,8.763284
Age_Month_approx,DSS_tbl_CNJ,359,0.270015,0.268817,0.270015,0,241.733333,49.888301
MLU_Words,on,360,0.269904,0.323609,0.269904,0,10.376000,3.209150
MLU_Morphemes,Total_non_zero_mors,360,0.269480,0.179007,0.269480,0,8.962000,4.669108
det:art,DSS_tbl_S,360,0.269267,0.311448,0.269267,0,134.000000,34.933333
Verbs_Utt,Word_Errors,360,-0.269200,-0.322980,0.269200,0,43.937000,3.827600
Age(Month),DSS,341,0.269099,0.272452,0.269099,0,110.720000,76.775015
Total_non_zero_mors,DSS_tbl_TOT,360,0.269013,0.138844,0.269013,0,839.000000,450.038889
*-POSS,Total_non_zero_mors,360,0.268883,0.469885,0.268883,0,13.000000,10.858333
MLU_Utts,irr-3S,360,0.268131,0.204564,0.268131,0,202.000000,86.900000
on,words/utterances,360,0.267669,0.321608,0.267669,0,10.379000,3.202878
retracing,Standard deviation,360,0.267263,0.269829,0.267263,0,60.142000,11.189636
MLU50_Words,Total_non_zero_mors,360,0.267203,0.168578,0.267203,0,10.160000,5.189556
MLU_Utts,DSS,341,0.267074,0.290729,0.267074,0,195.560000,80.861701
Verbs_Utt,*-POSS,360,0.266188,0.292214,0.266188,0,9.357000,1.134856
retracing,DSS_tbl_score,360,0.266000,0.292047,0.266000,0,54.480000,7.159472
*-PL,*-3S,360,0.265918,0.253788,0.265918,0,55.000000,11.238889
DSS_tbl_TOT,DSS_tbl_WHQ,360,0.265115,0.287538,0.265115,0,844.000000,457.272222
on,*-PL,360,0.264978,0.312334,0.264978,0,25.000000,5.708333
*-PL,DSS_tbl_IP,360,0.264727,0.288523,0.264727,0,213.000000,36.577778
#words,DSS_tbl_PP,360,0.264660,0.205616,0.264660,0,1551.000000,521.872222
on,DSS_tbl_score,360,0.264308,0.304409,0.264308,0,13.040000,5.612528
Total_Utts,irr-3S,360,0.263975,0.200583,0.263975,0,203.000000,87.372222
FREQ_tokens,DSS_tbl_PP,360,0.263761,0.208124,0.263761,0,1656.000000,538.463889
mor_Words,DSS_tbl_PP,360,0.263761,0.208124,0.263761,0,1656.000000,538.463889
Total_non_zero_mors,words/utterances,360,0.263404,0.160297,0.263404,0,9.886000,5.247367
irr-PAST,words/turns,352,0.263113,0.221352,0.263113,0,281.500000,42.938935
VOCD_D_optimum_average,DSS_tbl_WHQ,360,0.262961,0.263291,0.262961,0,57.550000,27.824944
DSS_tbl_warning_50,DSS_tbl_CNJ,360,-0.262956,-0.227649,0.262956,0,354.000000,117.602778
TD_Utts,irr-3S,360,0.262118,0.199791,0.262118,0,203.000000,87.552778
DSS,Age_Month_approx,340,0.262050,0.267763,0.262050,0,110.820000,76.973314
irr-3S,#utterances,360,0.261908,0.199194,0.261908,0,204.000000,87.547222
u-cop,words/turns,360,0.261474,0.248928,0.261474,0,299.750000,65.642919
TD_Words_Time,DSS_tbl_PP,352,0.261414,0.267637,0.261414,0,168.946000,74.331031
*-PAST,DSS_tbl_S,360,0.261411,0.131887,0.261411,0,50.000000,34.602778
MLU_Words,Total_non_zero_mors,360,0.261367,0.159251,0.261367,0,9.886000,5.237700
VOCD_D_optimum_average,DSS_tbl_NG,360,0.260840,0.307874,0.260840,0,60.010000,21.371667
FREQ_types,in,360,0.260458,0.364111,0.260458,0,303.000000,145.177778
Total_Utts,DSS,341,0.260297,0.283476,0.260297,0,195.560000,81.289853
Age_Month_approx,DSS_tbl_S,359,0.259738,0.315223,0.259738,0,75.933333,38.379109
Word_Errors,DSS,341,-0.259307,-0.182867,0.259307,0,38.720000,7.347683
in,on,360,0.259046,0.205685,0.259046,0,41.000000,2.502778
NDW_100,TD_Words,360,0.258643,0.261978,0.258643,0,1830.000000,595.369444
TD_Time_(secs),irr-3S,360,0.258415,0.181774,0.258415,0,705.000000,270.530556
Age_Month_approx,DSS_tbl_SV,359,0.258395,0.278014,0.258395,0,106.400000,53.245218
MLU50_Words,DSS_tbl_PP,360,0.258196,0.178367,0.258196,0,161.860000,69.830222
Age(Month),DSS_tbl_SV,360,0.258172,0.280228,0.258172,0,106.000000,53.186111
DSS,#utterances,341,0.257859,0.283131,0.257859,0,195.560000,81.451144
TD_Utts,DSS,341,0.257429,0.282397,0.257429,0,195.560000,81.457009
MLU50_Morphemes,DSS_tbl_PP,360,0.257219,0.176491,0.257219,0,160.840000,69.224167
on,DSS_tbl_TOT,360,0.256849,0.307711,0.256849,0,848.000000,458.002778
Verbs_Utt,*-PRESP,360,0.256613,0.276793,0.256613,0,86.604000,17.461306
TD_Time_(secs),TD_Words_Time,352,-0.256597,-0.267232,0.256597,0,705.340000,276.693770
#turns,Age_Month_approx,359,-0.256488,-0.334488,0.256488,0,116.100000,73.646890
*-PRESP,utterances/turns,360,0.256474,0.286749,0.256474,0,69.182000,10.395508
Word_Errors,words/turns,360,-0.256287,-0.323436,0.256287,0,320.750000,71.639414
Word_Errors,words/utterances,360,-0.255849,-0.282125,0.255849,0,39.432000,5.364778
MLU50_Words,*-3S,360,0.255179,0.180841,0.255179,0,64.560000,10.777889
IPSyn_Total,c-aux,351,-0.254860,-0.252223,0.254860,0,78.000000,53.284900
DSS_Utts,Age_Month_approx,359,0.254629,0.254016,0.254629,0,81.000000,36.882544
MLU50_Morphemes,*-3S,360,0.254525,0.191144,0.254525,0,63.720000,11.001611
TD_Time_(secs),Age_Month_approx,359,0.254369,0.252687,0.254369,0,623.733333,190.393779
MLU_Words,Word_Errors,360,-0.253996,-0.283138,0.253996,0,39.432000,5.368589
Age(Month),DSS_tbl_S,360,0.253914,0.317835,0.253914,0,76.000000,38.419444
MLU50_Morphemes,retracing,360,0.253887,0.279585,0.253887,0,56.240000,7.994944
Age(Month),#turns,360,-0.253825,-0.337535,0.253825,0,116.000000,73.505556
MLU_Utts,DSS_tbl_CNJ,360,0.253636,0.301131,0.253636,0,268.000000,48.477778
TD_Words,DSS_tbl_PP,360,0.253491,0.195618,0.253491,0,1721.000000,568.691667
DSS,DSS_tbl_WHQ,341,0.253315,0.261991,0.253315,0,26.600000,6.928798
Age(Month),*-PRESP,360,0.252387,0.253570,0.252387,0,116.000000,66.380556
VOCD_D_optimum_average,DSS_tbl_IP,360,0.252183,0.352883,0.252183,0,187.750000,17.999611
utterances/turns,DSS_tbl_S,360,0.251171,0.391279,0.251171,0,47.859000,35.808219
DSS_Utts,DSS_tbl_score,360,0.251151,0.260617,0.251151,0,45.680000,39.358639
MLU_Words,VOCD_D_optimum_average,360,0.251118,0.287279,0.251118,0,66.280000,25.723128
Age(Month),TD_Time_(secs),360,0.250652,0.251367,0.250652,0,624.000000,190.530556
VOCD_D_optimum_average,words/utterances,360,0.250368,0.288346,0.250368,0,66.439000,25.734183
MLU50_Words,retracing,360,0.250354,0.272063,0.250354,0,56.460000,8.333778
c-aux,DSS_tbl_MV,360,-0.250229,-0.324383,0.250229,0,214.000000,117.683333
u-cop,c-aux,360,-0.248689,-0.298127,0.248689,0,41.000000,10.511111
FREQ_types,DSS_tbl_IP,360,0.248649,0.320728,0.248649,0,286.000000,105.277778
DSS_tbl_S,DSS_tbl_SV,360,0.248513,0.208259,0.248513,0,71.000000,18.527778
TD_Utts_Time,u-aux,352,-0.248214,-0.259127,0.248214,0,42.751000,10.591753
*-POSS,words/turns,360,0.247896,0.222278,0.247896,0,321.750000,74.594208
DSS,on,341,0.247752,0.297801,0.247752,0,13.040000,5.705337
irr-PAST,c-cop,352,-0.246687,-0.376755,0.246687,0,169.000000,39.971591
MLU50_Morphemes,Word_Errors,360,-0.246521,-0.260753,0.246521,0,39.400000,5.768500
*-PRESP,*-3S,360,0.246376,0.277977,0.246376,0,70.000000,16.205556
MLU_Utts,c-aux,360,0.246315,0.250028,0.246315,0,202.000000,84.158333
MLU_Utts,*-POSS,360,0.246087,0.262933,0.246087,0,202.000000,88.261111
retracing,c-aux,360,0.245597,0.218294,0.245597,0,58.000000,10.925000
Total_Utts,DSS_tbl_CNJ,360,0.245555,0.293055,0.245555,0,268.000000,48.472222
irr-3S,Age_Month_approx,359,0.245495,0.220779,0.245495,0,119.200000,82.894429
MLU50_Words,u-cop,360,0.245375,0.275040,0.245375,0,36.540000,5.534222
on,u-aux,360,0.245330,0.216365,0.245330,0,42.000000,7.386111
Verbs_Utt,irr-PAST,352,0.245187,0.175787,0.245187,0,170.137000,41.772057
retracing,irr-PAST,352,0.245071,0.208413,0.245071,0,144.000000,32.951705
*-PRESP,Age_Month_approx,359,0.244958,0.248129,0.244958,0,116.100000,66.540669
MLU50_Words,irr-PAST,352,0.244656,0.213348,0.244656,0,162.020000,37.232784
Age(Month),DSS_Utts,360,0.244483,0.249572,0.244483,0,81.000000,36.933333
NDW_100,DSS_tbl_IR,360,0.244342,0.193223,0.244342,0,63.000000,45.405556
MLU_Morphemes,VOCD_D_optimum_average,360,0.243833,0.281501,0.243833,0,65.958000,25.131819
Total_Utts,c-aux,360,0.243502,0.248905,0.243502,0,203.000000,84.630556
irr-PAST,DSS_tbl_PP,352,0.243053,0.198277,0.243053,0,124.000000,40.133523
*-PAST,DSS_tbl_CNJ,360,0.242778,0.198970,0.242778,0,348.000000,105.322222
NDW_100,irr-PAST,352,0.242639,0.234306,0.242639,0,114.000000,23.741477
TD_Utts,c-aux,360,0.242513,0.250982,0.242513,0,203.000000,84.811111
NDW_100,*-PL,360,0.242501,0.259339,0.242501,0,60.000000,40.755556
c-aux,#utterances,360,0.242469,0.249880,0.242469,0,204.000000,84.805556
repetition,#words,360,0.242465,0.336981,0.242465,0,1607.000000,585.172222
Standard deviation,DSS_tbl_WHQ,360,0.242396,0.257265,0.242396,0,34.050000,4.429875
Total_non_zero_mors,DSS_tbl_CNJ,360,0.242295,0.229746,0.242295,0,341.000000,105.963889
TD_Utts,DSS_tbl_CNJ,360,0.242217,0.292317,0.242217,0,268.000000,48.475000
#utterances,DSS_tbl_CNJ,360,0.242125,0.291736,0.242125,0,268.000000,48.480556
*-3S,DSS_tbl_SV,360,0.242074,0.219972,0.242074,0,118.000000,25.811111
u-aux,DSS_tbl_TOT,360,0.241919,0.244612,0.241919,0,842.000000,451.166667
TD_Words_Time,DSS,341,0.241625,0.234347,0.241625,0,14.486000,7.087566
FREQ_types,DSS_tbl_IR,360,0.240572,0.298338,0.240572,0,313.000000,145.866667
#turns,DSS_tbl_MV,360,-0.240277,-0.236043,0.240277,0,208.000000,110.747222
DSS_Utts,mor_Words,360,0.240090,0.328214,0.240090,0,1671.000000,566.616667
FREQ_tokens,DSS_Utts,360,0.240090,0.328214,0.240090,0,1671.000000,566.616667
Total_Utts,*-POSS,360,0.239848,0.253578,0.239848,0,203.000000,88.733333
DSS_Utts,*-PAST,360,0.239191,0.336980,0.239191,0,50.000000,36.105556
Word_Errors,DSS_tbl_MV,360,-0.239122,-0.204091,0.239122,0,213.000000,118.336111
Age(Month),irr-3S,360,0.239067,0.216678,0.239067,0,119.000000,82.688889
FREQ_tokens,repetition,360,0.238826,0.340399,0.238826,0,1702.000000,601.763889
repetition,mor_Words,360,0.238826,0.340399,0.238826,0,1702.000000,601.763889
MLU_Morphemes,DSS_tbl_PP,360,0.238667,0.165499,0.238667,0,161.990000,69.287953
DSS_Utts,Standard deviation,360,0.238319,0.237818,0.238319,0,48.398000,45.480069
*-POSS,#utterances,360,0.237633,0.252017,0.237633,0,204.000000,88.908333
TD_Utts,*-POSS,360,0.237619,0.251813,0.237619,0,203.000000,88.913889
irr-PAST,utterances/turns,352,0.237611,0.200592,0.237611,0,146.000000,34.754230
MLU_Utts,IPSyn_Total,351,0.237604,0.288874,0.237604,0,148.000000,31.578348
DSS_Utts,#words,360,0.237402,0.325056,0.237402,0,1635.000000,550.025000
MLU_Words,DSS_tbl_PP,360,0.237311,0.167095,0.237311,0,162.851000,69.873472
u-cop,DSS_tbl_CNJ,360,0.236660,0.256992,0.236660,0,351.000000,107.408333
Age(Month),*-PAST,360,0.236328,0.188585,0.236328,0,117.000000,72.688889
Word_Errors,DSS_tbl_score,360,-0.236196,-0.176307,0.236196,0,38.720000,7.181250
u-aux,Total_non_zero_mors,360,0.235908,0.161439,0.235908,0,30.000000,6.227778
