File_ID,error_source,error_relpath,chi_utterances,chi_utterances_with_error_code,error_total_annotations,bare_marking_errors,bare_marking_errors_per_utt,determiner_errors,determiner_errors_per_utt,pronoun_errors,pronoun_errors_per_utt,rule_generalization_errors,rule_generalization_errors_per_utt
458,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/458.cha,data/annotated/ENNI_batchalign/TD/B/458.cha,92,2,2,0,0.000000,0,0.000000,0,0.000000,1,0.010870
459,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/459.cha,data/annotated/ENNI_batchalign/TD/B/459.cha,83,4,5,0,0.000000,0,0.000000,0,0.000000,2,0.024096
461,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/461.cha,data/annotated/ENNI_batchalign/TD/B/461.cha,80,8,8,0,0.000000,0,0.000000,0,0.000000,6,0.075000
463,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/463.cha,data/annotated/ENNI_batchalign/TD/B/463.cha,82,3,3,0,0.000000,0,0.000000,0,0.000000,3,0.036585
465,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/465.cha,data/annotated/ENNI_batchalign/TD/B/465.cha,130,5,5,0,0.000000,0,0.000000,0,0.000000,4,0.030769
466,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/466.cha,data/annotated/ENNI_batchalign/TD/B/466.cha,80,4,7,0,0.000000,0,0.000000,0,0.000000,4,0.050000
469,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/469.cha,data/annotated/ENNI_batchalign/TD/B/469.cha,70,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
472,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/472.cha,data/annotated/ENNI_batchalign/TD/B/472.cha,57,3,4,2,0.035088,0,0.000000,0,0.000000,0,0.000000
503,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/503.cha,data/annotated/ENNI_batchalign/TD/B/503.cha,109,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
504,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/504.cha,data/annotated/ENNI_batchalign/TD/B/504.cha,133,9,10,3,0.022556,1,0.007519,1,0.007519,4,0.030075
507,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/507.cha,data/annotated/ENNI_batchalign/TD/B/507.cha,124,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.008065
508,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/508.cha,data/annotated/ENNI_batchalign/TD/B/508.cha,74,11,11,5,0.067568,0,0.000000,0,0.000000,6,0.081081
511,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/511.cha,data/annotated/ENNI_batchalign/TD/B/511.cha,70,3,3,0,0.000000,0,0.000000,0,0.000000,1,0.014286
512,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/512.cha,data/annotated/ENNI_batchalign/TD/B/512.cha,117,3,3,0,0.000000,0,0.000000,0,0.000000,3,0.025641
515,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/515.cha,data/annotated/ENNI_batchalign/TD/B/515.cha,61,2,2,0,0.000000,0,0.000000,0,0.000000,2,0.032787
516,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/516.cha,data/annotated/ENNI_batchalign/TD/B/516.cha,67,1,1,1,0.014925,0,0.000000,0,0.000000,0,0.000000
520,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/520.cha,data/annotated/ENNI_batchalign/TD/B/520.cha,77,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.012987
523,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/523.cha,data/annotated/ENNI_batchalign/TD/B/523.cha,123,3,3,1,0.008130,0,0.000000,0,0.000000,0,0.000000
524,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/524.cha,data/annotated/ENNI_batchalign/TD/B/524.cha,65,5,5,2,0.030769,0,0.000000,1,0.015385,2,0.030769
528,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/528.cha,data/annotated/ENNI_batchalign/TD/B/528.cha,136,6,6,2,0.014706,0,0.000000,0,0.000000,4,0.029412
532,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/532.cha,data/annotated/ENNI_batchalign/TD/B/532.cha,70,6,6,0,0.000000,0,0.000000,0,0.000000,6,0.085714
533,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/533.cha,data/annotated/ENNI_batchalign/TD/B/533.cha,97,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
536,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/536.cha,data/annotated/ENNI_batchalign/TD/B/536.cha,136,3,3,0,0.000000,0,0.000000,1,0.007353,2,0.014706
539,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/539.cha,data/annotated/ENNI_batchalign/TD/B/539.cha,129,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.007752
543,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/543.cha,data/annotated/ENNI_batchalign/TD/B/543.cha,60,3,3,2,0.033333,0,0.000000,0,0.000000,1,0.016667
547,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/547.cha,data/annotated/ENNI_batchalign/TD/B/547.cha,66,4,4,0,0.000000,0,0.000000,0,0.000000,3,0.045455
551,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/551.cha,data/annotated/ENNI_batchalign/TD/B/551.cha,141,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.007092
557,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/557.cha,data/annotated/ENNI_batchalign/TD/B/557.cha,98,4,4,2,0.020408,0,0.000000,0,0.000000,1,0.010204
565,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/565.cha,data/annotated/ENNI_batchalign/TD/B/565.cha,69,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
571,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/571.cha,data/annotated/ENNI_batchalign/TD/B/571.cha,111,2,2,1,0.009009,0,0.000000,0,0.000000,1,0.009009
603,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/603.cha,data/annotated/ENNI_batchalign/TD/B/603.cha,122,2,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000
604,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/604.cha,data/annotated/ENNI_batchalign/TD/B/604.cha,81,9,10,2,0.024691,0,0.000000,1,0.012346,5,0.061728
608,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/608.cha,data/annotated/ENNI_batchalign/TD/B/608.cha,116,16,17,6,0.051724,0,0.000000,0,0.000000,4,0.034483
612,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/612.cha,data/annotated/ENNI_batchalign/TD/B/612.cha,82,8,8,0,0.000000,0,0.000000,1,0.012195,3,0.036585
615,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/615.cha,data/annotated/ENNI_batchalign/TD/B/615.cha,59,2,3,2,0.033898,0,0.000000,1,0.016949,0,0.000000
616,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/616.cha,data/annotated/ENNI_batchalign/TD/B/616.cha,96,1,1,1,0.010417,0,0.000000,0,0.000000,0,0.000000
620,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/620.cha,data/annotated/ENNI_batchalign/TD/B/620.cha,87,7,8,3,0.034483,0,0.000000,0,0.000000,4,0.045977
624,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/624.cha,data/annotated/ENNI_batchalign/TD/B/624.cha,78,2,2,2,0.025641,0,0.000000,0,0.000000,0,0.000000
628,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/628.cha,data/annotated/ENNI_batchalign/TD/B/628.cha,65,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.015385
632,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/632.cha,data/annotated/ENNI_batchalign/TD/B/632.cha,118,4,4,2,0.016949,0,0.000000,0,0.000000,2,0.016949
636,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/636.cha,data/annotated/ENNI_batchalign/TD/B/636.cha,82,4,4,1,0.012195,0,0.000000,0,0.000000,2,0.024390
639,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/639.cha,data/annotated/ENNI_batchalign/TD/B/639.cha,80,4,4,1,0.012500,0,0.000000,0,0.000000,2,0.025000
647,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/647.cha,data/annotated/ENNI_batchalign/TD/B/647.cha,67,3,3,1,0.014925,1,0.014925,0,0.000000,1,0.014925
648,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/648.cha,data/annotated/ENNI_batchalign/TD/B/648.cha,119,2,2,2,0.016807,0,0.000000,0,0.000000,0,0.000000
651,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/651.cha,data/annotated/ENNI_batchalign/TD/B/651.cha,61,3,3,2,0.032787,0,0.000000,0,0.000000,0,0.000000
652,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/652.cha,data/annotated/ENNI_batchalign/TD/B/652.cha,67,1,1,1,0.014925,0,0.000000,0,0.000000,0,0.000000
655,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/655.cha,data/annotated/ENNI_batchalign/TD/B/655.cha,88,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
656,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/656.cha,data/annotated/ENNI_batchalign/TD/B/656.cha,87,5,5,1,0.011494,0,0.000000,1,0.011494,1,0.011494
658,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/658.cha,data/annotated/ENNI_batchalign/TD/B/658.cha,111,4,4,1,0.009009,0,0.000000,0,0.000000,1,0.009009
659,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/659.cha,data/annotated/ENNI_batchalign/TD/B/659.cha,72,5,5,3,0.041667,0,0.000000,0,0.000000,1,0.013889
663,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/663.cha,data/annotated/ENNI_batchalign/TD/B/663.cha,62,1,1,1,0.016129,0,0.000000,0,0.000000,0,0.000000
664,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/664.cha,data/annotated/ENNI_batchalign/TD/B/664.cha,128,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
669,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/669.cha,data/annotated/ENNI_batchalign/TD/B/669.cha,71,3,3,0,0.000000,0,0.000000,0,0.000000,1,0.014085
676,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/676.cha,data/annotated/ENNI_batchalign/TD/B/676.cha,93,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
704,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/704.cha,data/annotated/ENNI_batchalign/TD/B/704.cha,59,7,7,1,0.016949,1,0.016949,0,0.000000,1,0.016949
707,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/707.cha,data/annotated/ENNI_batchalign/TD/B/707.cha,65,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
708,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/708.cha,data/annotated/ENNI_batchalign/TD/B/708.cha,73,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.013699
711,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/711.cha,data/annotated/ENNI_batchalign/TD/B/711.cha,84,3,3,0,0.000000,0,0.000000,0,0.000000,1,0.011905
712,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/712.cha,data/annotated/ENNI_batchalign/TD/B/712.cha,82,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
716,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/716.cha,data/annotated/ENNI_batchalign/TD/B/716.cha,92,2,2,1,0.010870,0,0.000000,0,0.000000,0,0.000000
720,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/720.cha,data/annotated/ENNI_batchalign/TD/B/720.cha,81,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
724,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/724.cha,data/annotated/ENNI_batchalign/TD/B/724.cha,110,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
728,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/728.cha,data/annotated/ENNI_batchalign/TD/B/728.cha,99,2,2,2,0.020202,0,0.000000,0,0.000000,0,0.000000
732,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/732.cha,data/annotated/ENNI_batchalign/TD/B/732.cha,109,10,10,4,0.036697,0,0.000000,0,0.000000,3,0.027523
736,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/736.cha,data/annotated/ENNI_batchalign/TD/B/736.cha,50,10,11,0,0.000000,0,0.000000,6,0.120000,1,0.020000
743,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/743.cha,data/annotated/ENNI_batchalign/TD/B/743.cha,151,5,5,1,0.006623,0,0.000000,0,0.000000,3,0.019868
744,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/744.cha,data/annotated/ENNI_batchalign/TD/B/744.cha,83,2,2,1,0.012048,0,0.000000,0,0.000000,1,0.012048
748,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/748.cha,data/annotated/ENNI_batchalign/TD/B/748.cha,77,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
750,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/750.cha,data/annotated/ENNI_batchalign/TD/B/750.cha,62,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
754,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/754.cha,data/annotated/ENNI_batchalign/TD/B/754.cha,63,6,6,0,0.000000,0,0.000000,0,0.000000,3,0.047619
755,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/755.cha,data/annotated/ENNI_batchalign/TD/B/755.cha,95,2,2,1,0.010526,0,0.000000,0,0.000000,1,0.010526
758,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/758.cha,data/annotated/ENNI_batchalign/TD/B/758.cha,83,2,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000
759,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/759.cha,data/annotated/ENNI_batchalign/TD/B/759.cha,70,2,2,1,0.014286,0,0.000000,0,0.000000,1,0.014286
760,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/760.cha,data/annotated/ENNI_batchalign/TD/B/760.cha,96,4,4,3,0.031250,0,0.000000,0,0.000000,0,0.000000
763,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/763.cha,data/annotated/ENNI_batchalign/TD/B/763.cha,92,4,4,1,0.010870,0,0.000000,0,0.000000,0,0.000000
764,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/764.cha,data/annotated/ENNI_batchalign/TD/B/764.cha,77,2,2,1,0.012987,0,0.000000,0,0.000000,1,0.012987
768,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/768.cha,data/annotated/ENNI_batchalign/TD/B/768.cha,119,6,6,6,0.050420,0,0.000000,0,0.000000,0,0.000000
770,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/770.cha,data/annotated/ENNI_batchalign/TD/B/770.cha,114,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.008772
772,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/772.cha,data/annotated/ENNI_batchalign/TD/B/772.cha,105,4,4,3,0.028571,0,0.000000,0,0.000000,0,0.000000
803,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/803.cha,data/annotated/ENNI_batchalign/TD/B/803.cha,114,8,8,2,0.017544,0,0.000000,0,0.000000,3,0.026316
804,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/804.cha,data/annotated/ENNI_batchalign/TD/B/804.cha,146,8,8,3,0.020548,0,0.000000,1,0.006849,3,0.020548
808,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/808.cha,data/annotated/ENNI_batchalign/TD/B/808.cha,104,3,3,2,0.019231,0,0.000000,0,0.000000,0,0.000000
811,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/811.cha,data/annotated/ENNI_batchalign/TD/B/811.cha,121,5,5,1,0.008264,0,0.000000,0,0.000000,3,0.024793
812,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/812.cha,data/annotated/ENNI_batchalign/TD/B/812.cha,89,2,2,1,0.011236,0,0.000000,0,0.000000,0,0.000000
815,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/815.cha,data/annotated/ENNI_batchalign/TD/B/815.cha,92,2,2,1,0.010870,0,0.000000,0,0.000000,1,0.010870
816,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/816.cha,data/annotated/ENNI_batchalign/TD/B/816.cha,87,2,2,0,0.000000,1,0.011494,0,0.000000,0,0.000000
820,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/820.cha,data/annotated/ENNI_batchalign/TD/B/820.cha,78,1,1,1,0.012821,0,0.000000,0,0.000000,0,0.000000
822,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/822.cha,data/annotated/ENNI_batchalign/TD/B/822.cha,172,3,3,0,0.000000,0,0.000000,0,0.000000,0,0.000000
824,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/824.cha,data/annotated/ENNI_batchalign/TD/B/824.cha,98,3,3,1,0.010204,0,0.000000,0,0.000000,0,0.000000
826,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/826.cha,data/annotated/ENNI_batchalign/TD/B/826.cha,82,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
828,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/828.cha,data/annotated/ENNI_batchalign/TD/B/828.cha,83,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
834,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/834.cha,data/annotated/ENNI_batchalign/TD/B/834.cha,86,2,2,1,0.011628,0,0.000000,0,0.000000,0,0.000000
838,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/838.cha,data/annotated/ENNI_batchalign/TD/B/838.cha,67,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.014925
842,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/842.cha,data/annotated/ENNI_batchalign/TD/B/842.cha,108,4,4,1,0.009259,0,0.000000,0,0.000000,2,0.018519
843,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/843.cha,data/annotated/ENNI_batchalign/TD/B/843.cha,67,1,1,0,0.000000,0,0.000000,0,0.000000,1,0.014925
847,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/847.cha,data/annotated/ENNI_batchalign/TD/B/847.cha,83,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
850,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/850.cha,data/annotated/ENNI_batchalign/TD/B/850.cha,96,4,4,1,0.010417,0,0.000000,0,0.000000,1,0.010417
851,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/851.cha,data/annotated/ENNI_batchalign/TD/B/851.cha,72,2,2,2,0.027778,0,0.000000,0,0.000000,0,0.000000
854,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/854.cha,data/annotated/ENNI_batchalign/TD/B/854.cha,94,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
863,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/863.cha,data/annotated/ENNI_batchalign/TD/B/863.cha,66,7,8,3,0.045455,0,0.000000,0,0.000000,3,0.045455
866,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/866.cha,data/annotated/ENNI_batchalign/TD/B/866.cha,98,1,1,1,0.010204,0,0.000000,0,0.000000,0,0.000000
867,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/867.cha,data/annotated/ENNI_batchalign/TD/B/867.cha,102,2,2,0,0.000000,0,0.000000,0,0.000000,0,0.000000
868,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/868.cha,data/annotated/ENNI_batchalign/TD/B/868.cha,90,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
904,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/904.cha,data/annotated/ENNI_batchalign/TD/B/904.cha,67,1,2,1,0.014925,0,0.000000,1,0.014925,0,0.000000
907,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/907.cha,data/annotated/ENNI_batchalign/TD/B/907.cha,64,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
908,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/908.cha,data/annotated/ENNI_batchalign/TD/B/908.cha,124,10,11,5,0.040323,0,0.000000,0,0.000000,1,0.008065
911,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/911.cha,data/annotated/ENNI_batchalign/TD/B/911.cha,82,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
912,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/912.cha,data/annotated/ENNI_batchalign/TD/B/912.cha,162,5,5,1,0.006173,0,0.000000,0,0.000000,2,0.012346
915,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/915.cha,data/annotated/ENNI_batchalign/TD/B/915.cha,71,1,1,0,0.000000,0,0.000000,0,0.000000,0,0.000000
916,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/916.cha,data/annotated/ENNI_batchalign/TD/B/916.cha,127,7,7,5,0.039370,0,0.000000,0,0.000000,2,0.015748
919,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/919.cha,data/annotated/ENNI_batchalign/TD/B/919.cha,79,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
923,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/923.cha,data/annotated/ENNI_batchalign/TD/B/923.cha,61,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
927,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/927.cha,data/annotated/ENNI_batchalign/TD/B/927.cha,73,2,3,1,0.013699,0,0.000000,0,0.000000,0,0.000000
931,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/931.cha,data/annotated/ENNI_batchalign/TD/B/931.cha,84,2,2,0,0.000000,0,0.000000,0,0.000000,1,0.011905
939,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/939.cha,data/annotated/ENNI_batchalign/TD/B/939.cha,78,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000
947,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/947.cha,data/annotated/ENNI_batchalign/TD/B/947.cha,64,2,2,0,0.000000,0,0.000000,0,0.000000,1,0.015625
949,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/949.cha,data/annotated/ENNI_batchalign/TD/B/949.cha,88,4,7,2,0.022727,0,0.000000,3,0.034091,0,0.000000
951,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/annotated/ENNI_batchalign/TD/B/951.cha,data/annotated/ENNI_batchalign/TD/B/951.cha,58,2,3,1,0.017241,0,0.000000,0,0.000000,1,0.017241
