File,Language,Corpus,Code,Age(Month),Sex,Group,Race,SES,Role,Education,Custom_field,Design,Activity,Group_2,Total_Utts,MLU_Utts,MLU_Words,MLU_Morphemes,MLU50_Utts,MLU50_Words,MLU50_Morphemes,FREQ_types,FREQ_tokens,NDW_100,VOCD_D_optimum_average,Verbs_Utt,TD_Words,TD_Utts,TD_Time_(secs),TD_Words_Time,TD_Utts_Time,Word_Errors,Utt_Errors,retracing,repetition,DSS_Utts,DSS,mor_Words,*-PRESP,in,on,*-PL,*-POSS,u-cop,det:art,*-PAST,*-S3,irr-S3,u-aux,c-cop,c-aux,Total_non_zero_mors
stage2_sli_reannotated/pair_sli444_td410_rep06_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,20,20,4.950,5.550,20,NA,NA,53,104,52,32.70,0.900,99,20,0,NA,NA,1,0,0,0,15,NA,104,1,2,0,3,0,3,9,3,5,0,2,3,0,9
stage2_sli_reannotated/pair_sli444_td410_rep07_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,3.800,3.800,10,NA,NA,20,38,NA,NA,0.800,38,10,0,NA,NA,6,0,0,0,8,NA,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1
stage2_sli_reannotated/pair_sli444_td410_rep07_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.300,7.700,10,NA,NA,38,65,NA,31.46,1.600,63,10,0,NA,NA,3,0,0,0,10,NA,65,2,0,3,1,0,0,8,13,1,2,0,0,0,7
stage2_sli_reannotated/pair_sli444_td410_rep07_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,17,17,2.824,3.353,17,NA,NA,29,53,NA,17.81,0.471,48,17,0,NA,NA,0,0,0,0,8,NA,53,4,0,0,0,1,2,4,0,1,0,0,4,0,6
stage2_sli_reannotated/pair_sli444_td410_rep07_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,16,16,2.438,2.625,16,NA,NA,28,40,NA,NA,0.562,40,16,0,NA,NA,2,0,0,1,7,NA,40,1,0,0,0,0,0,2,1,5,0,0,1,0,5
stage2_sli_reannotated/pair_sli444_td410_rep07_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,3.700,4.000,10,NA,NA,28,37,NA,NA,0.800,39,10,0,NA,NA,0,0,0,2,8,NA,37,2,1,1,3,0,0,3,0,4,0,0,0,0,6
stage2_sli_reannotated/pair_sli444_td410_rep07_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,14,14,3.214,3.429,14,NA,NA,19,47,NA,NA,0.429,45,14,0,NA,NA,5,0,0,0,3,NA,47,0,0,0,0,0,0,1,2,0,1,1,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep08_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,3.818,4.000,11,NA,NA,22,43,NA,NA,0.455,42,11,0,NA,NA,3,0,0,0,6,NA,43,0,2,0,0,0,0,8,1,2,0,0,1,0,5
stage2_sli_reannotated/pair_sli444_td410_rep08_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,9.333,10.333,6,NA,NA,31,59,NA,17.76,2.167,56,6,0,NA,NA,0,0,0,0,5,NA,59,4,0,1,0,0,3,9,3,1,3,0,0,0,7
stage2_sli_reannotated/pair_sli444_td410_rep08_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,2.846,3.692,13,NA,NA,22,46,NA,NA,0.385,37,13,0,NA,NA,0,0,0,0,7,NA,46,3,1,0,0,4,0,3,1,0,0,0,5,0,6
stage2_sli_reannotated/pair_sli444_td410_rep08_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,5,5,7.400,7.800,5,NA,NA,25,37,NA,NA,1.400,37,5,0,NA,NA,1,0,0,0,4,NA,37,0,1,0,1,0,2,5,1,4,0,0,0,0,6
stage2_sli_reannotated/pair_sli444_td410_rep08_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,4.778,5.333,9,NA,NA,31,43,NA,NA,1.222,43,9,0,NA,NA,0,0,0,0,9,NA,43,0,0,0,3,0,0,3,2,2,0,0,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep08_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,16,16,4.750,5.938,16,NA,NA,44,76,NA,30.45,0.750,76,16,0,NA,NA,11,0,0,0,14,NA,76,3,1,0,6,0,6,10,10,1,0,0,0,0,7
stage2_sli_reannotated/pair_sli444_td410_rep09_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,8,8,4.875,4.875,8,NA,NA,20,39,NA,NA,0.875,39,8,0,NA,NA,0,0,0,0,7,NA,39,0,2,0,0,0,1,6,0,6,0,0,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep09_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,29,29,1.069,1.069,29,NA,NA,16,31,NA,NA,0.069,35,29,0,NA,NA,0,0,0,4,0,NA,31,0,0,0,0,0,0,1,0,0,0,0,0,0,1
stage2_sli_reannotated/pair_sli444_td410_rep09_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,16,16,3.312,4.062,16,NA,NA,32,60,NA,19.82,0.500,53,16,0,NA,NA,0,0,0,0,8,NA,60,2,1,0,0,1,1,6,4,1,1,0,5,0,9
stage2_sli_reannotated/pair_sli444_td410_rep09_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,3.545,3.636,11,NA,NA,23,39,NA,NA,0.818,39,11,0,NA,NA,3,0,0,0,8,NA,39,0,0,0,0,0,0,0,1,1,0,0,0,0,2
stage2_sli_reannotated/pair_sli444_td410_rep09_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,3.231,3.462,13,NA,NA,29,42,NA,NA,0.846,44,13,0,NA,NA,6,0,0,2,10,NA,42,0,0,0,2,0,0,0,1,1,0,0,0,0,3
stage2_sli_reannotated/pair_sli444_td410_rep09_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,23,23,3.783,4.391,23,NA,NA,43,91,NA,20.78,0.652,87,23,0,NA,NA,0,0,0,0,18,NA,91,1,0,0,9,0,4,14,0,5,0,2,3,0,7
stage2_sli_reannotated/pair_sli444_td410_rep10_A1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,5.500,6.667,6,NA,NA,23,33,NA,NA,1.000,33,6,0,NA,NA,1,0,0,0,6,NA,33,1,2,0,0,0,2,4,6,0,0,0,0,0,5
stage2_sli_reannotated/pair_sli444_td410_rep10_A2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,3.400,3.900,10,NA,NA,17,35,NA,NA,0.200,34,10,0,NA,NA,0,0,0,0,2,NA,35,1,0,1,3,0,0,3,0,1,0,0,1,0,6
stage2_sli_reannotated/pair_sli444_td410_rep10_A3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.800,6.800,10,NA,NA,26,64,NA,10.56,0.900,58,10,0,NA,NA,0,0,0,0,8,NA,64,5,2,0,1,1,2,11,0,2,2,0,3,0,9
stage2_sli_reannotated/pair_sli444_td410_rep10_B1_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,6.143,6.286,7,NA,NA,27,43,NA,NA,1.000,52,10,0,NA,NA,5,0,0,0,6,NA,43,0,0,2,0,0,0,4,1,0,0,1,0,0,4
stage2_sli_reannotated/pair_sli444_td410_rep10_B2_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,4.857,5.286,7,NA,NA,24,35,NA,NA,1.000,38,9,0,NA,NA,0,0,0,0,7,NA,35,0,0,0,2,1,1,6,0,4,0,0,0,0,5
stage2_sli_reannotated/pair_sli444_td410_rep10_B3_SLI.cha,eng,ICL-PILOT,CHI,50,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,16,16,4.000,4.312,16,NA,NA,39,66,NA,30.70,0.812,64,16,0,NA,NA,0,0,0,0,12,NA,66,0,0,0,2,0,2,3,1,5,0,1,1,0,7
stage2_sli_reannotated/pair_sli474_td459_rep01_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.571,7.571,7,NA,NA,30,53,NA,20.61,1.429,53,7,0,NA,NA,8,0,0,0,7,NA,53,0,0,0,0,0,1,5,0,3,0,0,0,0,3
stage2_sli_reannotated/pair_sli474_td459_rep01_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,6.333,6.444,9,NA,NA,37,57,NA,34.86,1.111,57,9,0,NA,NA,7,0,0,0,8,NA,57,1,0,1,0,0,1,11,1,5,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep01_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,8.100,8.700,10,NA,NA,49,81,NA,40.45,1.500,81,10,0,NA,NA,13,0,0,0,10,NA,81,1,2,0,1,0,3,10,4,6,0,0,0,0,7
stage2_sli_reannotated/pair_sli474_td459_rep01_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,14,14,5.571,5.571,14,NA,NA,43,78,NA,25.99,1.429,78,14,0,NA,NA,10,0,0,0,13,NA,78,1,0,1,0,0,0,4,0,2,0,0,0,0,4
stage2_sli_reannotated/pair_sli474_td459_rep01_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,4.833,5.250,12,NA,NA,40,58,NA,45.05,1.417,58,12,0,NA,NA,5,0,0,0,10,NA,58,0,0,1,3,0,0,2,2,2,0,1,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep01_B3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,6.750,8.167,12,NA,NA,46,82,NA,30.72,0.917,81,12,0,NA,NA,0,0,0,0,10,NA,82,1,1,0,5,0,3,12,12,0,0,1,0,0,7
stage2_sli_reannotated/pair_sli474_td459_rep02_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,7.333,7.333,6,NA,NA,29,44,NA,NA,1.333,44,6,0,NA,NA,7,0,0,0,6,NA,44,0,0,0,0,0,0,6,0,4,0,0,0,0,2
stage2_sli_reannotated/pair_sli474_td459_rep02_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,6.267,7.067,15,NA,NA,46,95,NA,19.92,1.133,94,15,0,NA,NA,5,0,0,0,15,NA,95,5,1,2,1,0,8,11,6,3,2,2,0,0,10
stage2_sli_reannotated/pair_sli474_td459_rep02_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,7.500,8.167,6,NA,NA,29,48,NA,NA,1.000,45,6,0,NA,NA,4,0,0,0,4,NA,48,1,1,0,0,3,1,4,0,3,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep02_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,4.182,4.273,11,NA,NA,29,47,NA,NA,0.818,46,11,0,NA,NA,6,0,0,0,4,NA,47,0,1,0,0,0,0,0,0,0,0,2,0,0,2
stage2_sli_reannotated/pair_sli474_td459_rep02_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,5.455,5.636,11,NA,NA,28,60,NA,14.39,1.182,60,11,0,NA,NA,13,0,0,0,9,NA,60,1,0,0,1,0,0,1,0,0,0,0,0,0,3
stage2_sli_reannotated/pair_sli474_td459_rep02_B3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,5.846,6.538,13,NA,NA,46,76,NA,38.78,0.846,76,13,0,NA,NA,3,0,0,0,9,NA,76,0,0,0,9,0,0,2,0,0,0,1,0,0,3
stage2_sli_reannotated/pair_sli474_td459_rep03_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,16,16,4.500,5.125,16,NA,NA,38,72,NA,20.45,0.688,72,16,0,NA,NA,7,0,0,0,15,NA,72,1,1,0,1,0,8,8,8,4,0,0,0,0,7
stage2_sli_reannotated/pair_sli474_td459_rep03_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,4.500,4.833,12,NA,NA,28,54,NA,15.58,0.750,55,12,0,NA,NA,3,0,0,1,10,NA,54,0,0,2,0,0,4,8,4,4,0,0,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep03_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,7.778,8.556,9,NA,NA,45,71,NA,40.58,1.333,70,9,0,NA,NA,8,0,0,0,8,NA,71,1,0,0,3,0,1,12,3,3,0,2,0,0,7
stage2_sli_reannotated/pair_sli474_td459_rep03_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,18,18,3.222,3.278,18,NA,NA,34,58,NA,23.95,0.500,58,18,0,NA,NA,5,0,0,0,8,NA,58,0,0,0,0,0,0,11,1,4,1,0,0,0,4
stage2_sli_reannotated/pair_sli474_td459_rep03_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,8,8,8.000,10.000,8,NA,NA,44,66,NA,44.53,1.750,64,8,0,NA,NA,0,0,0,0,8,NA,66,1,0,0,1,0,0,6,12,1,0,0,2,0,6
stage2_sli_reannotated/pair_sli474_td459_rep03_B3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,5.200,5.467,15,NA,NA,46,80,NA,34.92,1.000,79,15,0,NA,NA,6,0,0,1,11,NA,80,0,0,0,3,0,0,4,0,4,1,1,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep04_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,8.000,8.571,7,NA,NA,38,56,NA,43.78,1.571,57,7,0,NA,NA,7,0,0,1,7,NA,56,1,2,0,2,0,1,5,1,3,0,0,0,0,7
stage2_sli_reannotated/pair_sli474_td459_rep04_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,5.500,5.833,12,NA,NA,45,66,NA,46.77,1.167,66,12,0,NA,NA,9,0,0,0,12,NA,66,0,0,2,0,0,0,9,4,6,2,1,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep04_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,7.000,8.000,6,NA,NA,25,42,NA,NA,0.667,42,6,0,NA,NA,3,0,0,0,6,NA,42,0,1,0,2,0,3,9,4,0,0,0,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep04_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,5.750,6.667,12,NA,NA,40,70,NA,27.60,0.750,69,12,0,NA,NA,2,0,0,0,9,NA,70,3,2,0,0,0,4,8,7,0,0,0,1,0,6
stage2_sli_reannotated/pair_sli474_td459_rep04_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,4.538,4.846,13,NA,NA,35,59,NA,28.00,1.077,59,13,0,NA,NA,9,0,0,0,12,NA,59,0,1,1,2,0,0,7,2,6,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep04_B3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,8.091,9.273,11,NA,NA,57,91,NA,52.54,1.364,89,11,0,NA,NA,5,0,0,0,10,NA,91,0,0,0,7,0,3,7,4,3,0,2,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep05_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,4.889,5.000,9,NA,NA,26,44,NA,NA,0.556,44,9,0,NA,NA,5,0,0,0,8,NA,44,0,2,0,1,0,4,8,0,2,0,0,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep05_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.300,5.400,10,NA,NA,36,53,NA,39.02,1.000,53,10,0,NA,NA,2,0,0,0,9,NA,53,0,0,1,0,0,2,7,1,1,0,0,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep05_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,8.182,9.091,11,NA,NA,45,90,NA,23.77,1.182,90,11,0,NA,NA,9,0,0,0,10,NA,90,2,1,0,0,0,4,17,8,1,1,0,0,0,7
stage2_sli_reannotated/pair_sli474_td459_rep05_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,7.818,8.000,11,NA,NA,41,86,NA,17.68,1.182,86,11,0,NA,NA,5,0,0,0,11,NA,86,0,0,2,0,0,2,20,2,6,0,0,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep05_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,8,8,6.375,7.750,8,NA,NA,35,51,NA,37.51,1.250,51,8,0,NA,NA,0,0,0,0,7,NA,51,0,0,1,2,0,1,9,9,0,0,0,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep05_B3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,13,13,4.846,4.923,13,NA,NA,36,63,NA,26.04,0.692,100,19,0,NA,NA,0,0,0,0,12,NA,63,1,0,0,1,0,4,7,0,3,0,0,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep06_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.571,8.286,7,NA,NA,32,53,NA,25.91,1.571,53,7,0,NA,NA,6,0,0,0,7,NA,53,2,2,0,0,0,3,2,3,6,1,0,0,0,7
stage2_sli_reannotated/pair_sli474_td459_rep06_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,4.000,4.182,11,NA,NA,37,45,NA,NA,0.909,44,11,0,NA,NA,8,0,0,0,7,NA,45,0,0,1,0,0,0,2,1,4,0,1,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep06_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,7.667,8.333,6,NA,NA,26,46,NA,NA,0.667,46,6,0,NA,NA,2,0,0,0,6,NA,46,1,1,0,0,0,5,5,3,1,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep06_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,6.556,6.556,9,NA,NA,38,59,NA,34.24,1.000,59,9,0,NA,NA,6,0,0,0,5,NA,59,0,1,0,0,0,1,1,0,0,0,0,0,0,3
stage2_sli_reannotated/pair_sli474_td459_rep06_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,4.400,4.500,10,NA,NA,29,44,NA,NA,0.900,44,10,0,NA,NA,3,0,0,0,9,NA,44,0,0,1,0,0,0,3,1,2,0,0,0,0,4
stage2_sli_reannotated/pair_sli474_td459_rep06_B3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,6.444,7.778,9,NA,NA,34,59,NA,24.91,1.333,75,12,0,NA,NA,2,0,0,0,9,NA,59,0,0,1,4,0,0,7,8,1,0,1,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep07_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,8.143,9.286,7,NA,NA,32,57,NA,22.62,1.000,57,7,0,NA,NA,2,0,0,0,7,NA,57,0,3,0,1,0,4,6,7,0,0,0,0,0,5
stage2_sli_reannotated/pair_sli474_td459_rep07_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.300,5.400,10,NA,NA,37,53,NA,42.95,0.900,53,10,0,NA,NA,5,0,0,0,9,NA,53,1,0,1,0,0,2,8,1,1,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep07_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,7,7,6.714,8.000,7,NA,NA,29,47,NA,NA,0.714,47,7,0,NA,NA,3,0,0,0,7,NA,47,1,1,0,1,0,3,9,7,0,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep07_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,15,15,5.200,5.333,15,NA,NA,49,78,NA,54.89,0.933,78,15,0,NA,NA,9,0,0,0,9,NA,78,0,0,0,1,0,2,6,1,6,0,1,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep07_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,7.182,9.091,11,NA,NA,45,79,NA,34.88,1.545,79,11,0,NA,NA,2,0,0,0,10,NA,79,5,0,0,3,0,5,8,13,1,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep07_B3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,8.083,9.833,12,NA,NA,51,99,NA,29.80,1.083,97,12,0,NA,NA,0,0,0,0,10,NA,99,1,0,0,6,0,5,12,14,0,0,2,1,0,7
stage2_sli_reannotated/pair_sli474_td459_rep08_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,8.333,8.667,6,NA,NA,23,50,NA,10.70,1.333,50,6,0,NA,NA,3,0,0,0,5,NA,50,2,3,0,0,0,3,8,0,3,0,1,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep08_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.600,5.800,10,NA,NA,42,56,NA,64.14,1.200,56,10,0,NA,NA,8,0,0,0,8,NA,56,0,0,1,1,0,0,4,1,5,0,1,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep08_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,6,6,7.333,7.833,6,NA,NA,31,44,NA,NA,0.833,44,6,0,NA,NA,5,0,0,0,5,NA,44,0,1,0,1,0,2,9,2,2,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep08_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,14,14,3.857,4.286,14,NA,NA,32,54,NA,23.85,0.714,54,14,0,NA,NA,4,0,0,0,11,NA,54,3,1,0,0,0,2,7,4,1,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep08_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,4.091,4.091,11,NA,NA,28,45,NA,NA,0.545,60,14,0,NA,NA,3,0,0,2,8,NA,45,0,0,0,0,0,2,8,0,2,0,0,0,0,3
stage2_sli_reannotated/pair_sli474_td459_rep08_B3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,12,12,5.250,6.250,12,NA,NA,37,63,NA,31.30,1.000,63,12,0,NA,NA,3,0,0,0,11,NA,63,4,0,0,1,0,4,3,7,2,0,0,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep09_A1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,11,11,5.273,6.000,11,NA,NA,28,58,NA,14.14,0.636,58,11,0,NA,NA,0,0,0,0,10,NA,58,0,4,0,0,0,4,12,8,0,0,0,0,0,4
stage2_sli_reannotated/pair_sli474_td459_rep09_A2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,10,10,5.700,6.900,10,NA,NA,39,58,NA,40.19,1.300,57,10,0,NA,NA,0,0,0,0,9,NA,58,0,0,1,0,0,2,10,11,0,1,1,0,0,6
stage2_sli_reannotated/pair_sli474_td459_rep09_A3_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,9,9,7.889,8.444,9,NA,NA,35,71,NA,18.38,1.000,73,9,0,NA,NA,6,0,0,2,8,NA,71,1,1,0,2,0,2,14,2,3,0,0,0,0,7
stage2_sli_reannotated/pair_sli474_td459_rep09_B1_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,24,24,3.000,3.417,24,NA,NA,37,74,NA,20.10,0.292,72,24,0,NA,NA,0,0,0,0,7,NA,74,1,2,0,0,0,3,13,7,0,0,0,2,0,6
stage2_sli_reannotated/pair_sli474_td459_rep09_B2_SLI.cha,eng,ICL-PILOT,CHI,57,.,SLI,.,.,Target_Child,.,.,cross,narrative,generated,16,16,4.875,5.875,16,NA,NA,45,79,NA,35.95,1.125,78,16,0,NA,NA,0,0,0,0,14,NA,79,0,0,0,1,0,0,10,15,0,1,1,0,0,5
