File,Language,Corpus,Code,Age(Month),Sex,Group,Race,SES,Role,Education,Custom_field,Design,Activity,Group_2,Total_Utts,MLU_Utts,MLU_Words,MLU_Morphemes,MLU50_Utts,MLU50_Words,MLU50_Morphemes,FREQ_types,FREQ_tokens,NDW_100,VOCD_D_optimum_average,Verbs_Utt,TD_Words,TD_Utts,TD_Time_(secs),TD_Words_Time,TD_Utts_Time,Word_Errors,Utt_Errors,retracing,repetition,DSS_Utts,DSS,mor_Words,*-PRESP,in,on,*-PL,*-POSS,u-cop,det:art,*-PAST,*-S3,irr-S3,u-aux,c-cop,c-aux,Total_non_zero_mors
stage1_td_reannotated/pair_sli444_td410_rep07_A3_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,15,15,4.333,5.333,15,NA,NA,37,73,NA,20.71,0.667,65,15,0,NA,NA,1,0,0,0,13,NA,73,6,2,0,0,1,4,9,1,1,0,0,7,0,8
stage1_td_reannotated/pair_sli444_td410_rep07_B1_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,19,19,3.211,3.737,19,NA,NA,36,66,NA,23.52,0.684,62,19,0,NA,NA,0,0,0,1,14,NA,66,3,0,0,1,0,3,4,1,6,0,1,5,0,8
stage1_td_reannotated/pair_sli444_td410_rep07_B2_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,5.273,5.818,11,NA,NA,36,59,NA,28.48,1.182,58,11,0,NA,NA,0,0,0,0,10,NA,59,3,1,1,2,1,2,10,1,6,0,0,0,0,9
stage1_td_reannotated/pair_sli444_td410_rep07_B3_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,5.833,7.250,12,NA,NA,40,70,NA,28.76,1.000,70,12,0,NA,NA,0,0,0,0,11,NA,70,1,1,1,4,0,3,11,12,1,0,0,0,0,8
stage1_td_reannotated/pair_sli444_td410_rep08_A1_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,3.833,4.500,12,NA,NA,23,52,NA,9.82,0.417,46,12,0,NA,NA,0,0,0,0,10,NA,52,1,3,0,0,0,1,8,1,2,0,0,6,0,7
stage1_td_reannotated/pair_sli444_td410_rep08_A2_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,9.857,11.143,7,NA,NA,34,75,NA,13.98,2.286,69,7,0,NA,NA,0,0,0,0,7,NA,75,5,0,1,0,0,2,11,3,1,4,0,2,0,8
stage1_td_reannotated/pair_sli444_td410_rep08_A3_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,21,21,4.286,5.429,21,NA,NA,27,113,26,6.49,0.571,90,21,0,NA,NA,0,0,0,0,14,NA,113,5,1,1,0,8,0,19,1,0,3,0,12,0,8
stage1_td_reannotated/pair_sli444_td410_rep08_B1_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,5,5,8.000,8.400,5,NA,NA,27,40,NA,NA,1.400,40,5,0,NA,NA,1,0,0,0,5,NA,40,0,0,1,1,0,2,5,1,4,0,0,0,0,6
stage1_td_reannotated/pair_sli444_td410_rep08_B2_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,4.900,5.400,10,NA,NA,32,49,NA,NA,1.300,49,10,0,NA,NA,2,0,0,0,10,NA,49,0,0,0,3,0,0,3,2,3,0,0,0,0,4
stage1_td_reannotated/pair_sli444_td410_rep08_B3_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,16,16,4.750,5.938,16,NA,NA,44,76,NA,30.24,0.750,76,16,0,NA,NA,11,0,0,0,14,NA,76,3,1,0,6,0,6,10,10,1,0,0,0,0,7
stage1_td_reannotated/pair_sli444_td410_rep09_A1_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,6.250,6.250,8,NA,NA,21,50,NA,8.00,1.000,50,8,0,NA,NA,0,0,0,0,8,NA,50,0,2,0,0,0,1,15,0,6,1,0,0,0,5
stage1_td_reannotated/pair_sli444_td410_rep09_A2_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,5.500,5.625,8,NA,NA,30,45,NA,NA,1.125,44,8,0,NA,NA,1,0,0,0,6,NA,45,0,0,1,0,0,0,9,1,6,1,0,0,0,5
stage1_td_reannotated/pair_sli444_td410_rep09_A3_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,15,15,3.933,4.933,15,NA,NA,33,67,NA,18.99,0.600,59,15,0,NA,NA,1,0,0,0,10,NA,67,3,2,0,0,1,2,7,5,1,1,0,6,0,9
stage1_td_reannotated/pair_sli444_td410_rep09_B1_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,14,14,4.786,6.143,14,NA,NA,40,68,NA,33.01,0.786,67,14,0,NA,NA,0,0,0,0,9,NA,68,2,0,1,2,0,5,6,14,0,0,1,1,0,8
stage1_td_reannotated/pair_sli444_td410_rep09_B2_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,14,14,4.000,4.571,14,NA,NA,35,58,NA,30.48,0.929,56,14,0,NA,NA,6,0,0,0,12,NA,58,1,0,0,2,0,0,3,3,4,0,0,2,0,6
stage1_td_reannotated/pair_sli444_td410_rep09_B3_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,17,17,3.765,4.176,17,NA,NA,34,66,NA,17.83,0.529,88,23,0,NA,NA,0,0,0,0,13,NA,66,1,0,0,4,0,4,10,0,3,0,0,2,0,6
stage1_td_reannotated/pair_sli444_td410_rep10_A1_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,5.143,6.286,7,NA,NA,22,36,NA,NA,0.857,36,7,0,NA,NA,0,0,0,0,6,NA,36,1,2,0,0,0,3,5,7,0,0,0,0,0,5
stage1_td_reannotated/pair_sli444_td410_rep10_A2_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.429,7.714,7,NA,NA,34,56,NA,24.82,1.714,52,7,0,NA,NA,0,0,0,0,5,NA,56,0,0,1,0,0,0,10,0,7,2,1,1,0,6
stage1_td_reannotated/pair_sli444_td410_rep10_A3_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.300,7.700,10,NA,NA,32,71,NA,13.57,1.200,63,10,0,NA,NA,0,0,0,0,8,NA,71,7,1,0,1,1,2,11,0,0,2,0,5,0,8
stage1_td_reannotated/pair_sli444_td410_rep10_B1_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.000,6.200,10,NA,NA,38,60,NA,35.07,1.200,69,13,0,NA,NA,6,0,0,0,9,NA,60,0,1,2,0,0,0,6,2,0,0,1,0,0,5
stage1_td_reannotated/pair_sli444_td410_rep10_B2_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,4.857,5.286,7,NA,NA,26,35,NA,NA,0.857,42,10,0,NA,NA,0,0,0,0,7,NA,35,0,0,0,2,1,1,6,0,3,0,0,0,0,5
stage1_td_reannotated/pair_sli444_td410_rep10_B3_TD.cha,eng,ICL-PILOT,CHI,50,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,16,16,5.000,5.438,16,NA,NA,41,84,NA,22.03,1.000,80,16,0,NA,NA,0,0,0,0,15,NA,84,0,0,0,3,0,2,12,1,6,1,1,2,0,8
stage1_td_reannotated/pair_sli474_td459_rep01_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,8.714,10.143,7,NA,NA,34,61,NA,23.94,1.429,61,7,0,NA,NA,0,0,0,0,7,NA,61,1,0,0,0,0,2,7,9,0,0,0,0,0,4
stage1_td_reannotated/pair_sli474_td459_rep01_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,7.500,9.000,8,NA,NA,39,60,NA,36.30,1.500,60,8,0,NA,NA,0,0,0,0,8,NA,60,1,0,1,0,0,0,12,12,0,1,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep01_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,8.500,10.200,10,NA,NA,52,86,NA,39.60,1.700,85,10,0,NA,NA,1,0,0,0,10,NA,86,3,1,0,2,0,3,13,12,0,0,2,0,0,7
stage1_td_reannotated/pair_sli474_td459_rep01_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,15,15,6.600,7.733,15,NA,NA,50,99,NA,28.34,1.467,99,15,0,NA,NA,0,0,0,0,15,NA,99,2,0,1,1,0,2,10,16,0,0,3,0,0,7
stage1_td_reannotated/pair_sli474_td459_rep01_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.300,7.200,10,NA,NA,41,63,NA,40.41,1.700,63,10,0,NA,NA,3,0,0,0,10,NA,63,0,0,1,3,0,0,4,6,1,0,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep01_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,10.750,12.875,8,NA,NA,50,87,NA,31.88,1.500,86,8,0,NA,NA,0,0,0,0,8,NA,87,1,1,0,5,0,2,13,12,0,0,2,0,0,7
stage1_td_reannotated/pair_sli474_td459_rep02_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.000,8.429,7,NA,NA,32,49,NA,NA,1.286,49,7,0,NA,NA,0,0,0,0,7,NA,49,2,0,0,1,0,2,6,7,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep02_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,6.625,8.000,8,NA,NA,37,54,NA,41.63,1.250,53,8,0,NA,NA,0,0,0,0,7,NA,54,1,0,2,1,1,0,8,9,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep02_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.857,9.429,7,NA,NA,32,55,NA,22.20,0.857,55,7,0,NA,NA,1,0,0,0,7,NA,55,1,0,0,2,0,4,13,8,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep02_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,7.909,9.455,11,NA,NA,54,88,NA,44.98,1.636,87,11,0,NA,NA,0,0,0,0,8,NA,88,3,0,1,0,0,5,10,13,0,0,2,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep02_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,5.667,6.667,9,NA,NA,30,51,NA,22.09,0.667,76,13,0,NA,NA,0,0,0,0,6,NA,51,0,0,0,3,0,0,10,6,0,0,0,0,0,3
stage1_td_reannotated/pair_sli474_td459_rep02_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,8.083,10.167,12,NA,NA,51,98,NA,30.04,1.167,97,12,0,NA,NA,0,0,0,0,11,NA,98,0,0,0,9,0,4,13,16,0,0,2,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep03_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,14,14,4.857,6.071,14,NA,NA,35,68,NA,18.53,0.857,68,14,0,NA,NA,0,0,0,0,14,NA,68,1,1,0,2,0,6,8,14,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep03_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,6,6,9.500,11.500,6,NA,NA,39,57,NA,43.57,2.333,57,6,0,NA,NA,0,0,0,0,6,NA,57,0,0,2,1,0,0,8,11,0,1,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep03_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,7.444,9.111,9,NA,NA,44,68,NA,41.23,1.444,67,9,0,NA,NA,1,0,0,0,8,NA,68,1,0,0,3,0,1,12,11,0,0,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep03_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,7.100,8.300,10,NA,NA,43,71,NA,35.07,1.100,71,10,0,NA,NA,2,0,0,0,10,NA,71,0,0,1,1,0,2,9,11,0,1,1,0,0,7
stage1_td_reannotated/pair_sli474_td459_rep03_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,9.625,12.000,8,NA,NA,51,80,NA,44.37,1.750,77,8,0,NA,NA,0,0,0,0,7,NA,80,2,0,0,3,0,0,8,11,1,0,0,3,0,6
stage1_td_reannotated/pair_sli474_td459_rep03_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,16,16,7.562,8.750,16,NA,NA,55,123,46,26.17,1.188,121,16,0,NA,NA,2,0,0,0,16,NA,123,0,0,1,4,0,3,11,14,0,1,2,0,0,7
stage1_td_reannotated/pair_sli474_td459_rep04_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,7.875,9.500,8,NA,NA,43,63,NA,50.60,1.375,63,8,0,NA,NA,0,0,0,0,7,NA,63,1,1,0,2,0,1,8,10,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep04_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,7.364,8.636,11,NA,NA,51,81,NA,46.67,1.455,81,11,0,NA,NA,0,0,0,0,10,NA,81,0,0,2,1,0,0,11,13,0,2,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep04_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,6,6,7.500,9.000,6,NA,NA,26,45,NA,NA,1.000,45,6,0,NA,NA,1,0,0,0,6,NA,45,1,1,0,2,0,3,9,7,0,1,0,0,0,7
stage1_td_reannotated/pair_sli474_td459_rep04_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,6.000,7.167,12,NA,NA,40,73,NA,25.80,0.917,72,12,0,NA,NA,0,0,0,0,10,NA,73,3,2,0,0,0,4,9,10,0,0,0,1,0,6
stage1_td_reannotated/pair_sli474_td459_rep04_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,12,12,5.583,6.833,12,NA,NA,40,67,NA,31.44,1.250,67,12,0,NA,NA,0,0,0,0,11,NA,67,0,1,1,2,0,0,8,13,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep04_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,9.200,11.400,10,NA,NA,59,94,NA,53.90,1.500,92,10,0,NA,NA,0,0,0,0,9,NA,94,0,0,0,7,0,3,8,14,0,0,2,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep05_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,6.571,8.143,7,NA,NA,28,46,NA,NA,1.143,46,7,0,NA,NA,0,0,0,0,7,NA,46,1,0,0,2,0,2,9,8,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep05_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,3,3,8.333,9.667,3,NA,NA,21,25,NA,NA,1.333,47,6,0,NA,NA,1,0,0,0,3,NA,25,0,0,1,0,0,0,4,4,0,0,0,0,0,3
stage1_td_reannotated/pair_sli474_td459_rep05_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,9.000,10.600,10,NA,NA,44,90,NA,23.30,1.400,90,10,0,NA,NA,1,0,0,0,9,NA,90,3,1,0,0,0,4,17,13,0,1,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep05_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,8.909,9.909,11,NA,NA,46,98,NA,18.87,1.364,98,11,0,NA,NA,4,0,0,0,10,NA,98,0,0,2,0,0,2,22,11,2,1,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep05_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,6.750,8.250,8,NA,NA,37,54,NA,38.74,1.250,54,8,0,NA,NA,0,0,0,0,7,NA,54,0,0,1,3,0,1,9,9,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep05_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,5.692,6.692,13,NA,NA,43,74,NA,30.31,0.692,118,20,0,NA,NA,0,0,0,0,12,NA,74,2,1,0,1,0,5,9,11,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep06_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,7.125,8.625,8,NA,NA,36,57,NA,34.18,1.250,57,8,0,NA,NA,0,0,0,0,7,NA,57,1,1,0,1,0,2,6,10,0,1,0,0,0,7
stage1_td_reannotated/pair_sli474_td459_rep06_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,6.000,7.273,11,NA,NA,50,67,NA,77.36,1.455,66,11,0,NA,NA,0,0,0,0,8,NA,67,2,0,1,2,0,0,8,11,0,0,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep06_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,5,5,10.400,12.200,5,NA,NA,32,52,NA,27.38,1.400,52,5,0,NA,NA,0,0,0,0,5,NA,52,2,0,0,1,0,2,10,6,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep06_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,7.636,9.091,11,NA,NA,44,84,NA,24.00,1.091,84,11,0,NA,NA,0,0,0,0,9,NA,84,0,1,0,1,0,4,17,15,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep06_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,5.429,6.429,7,NA,NA,29,38,NA,NA,1.000,54,10,0,NA,NA,0,0,0,0,7,NA,38,0,0,0,0,0,0,5,7,0,1,0,0,0,3
stage1_td_reannotated/pair_sli474_td459_rep06_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,6.500,8.200,10,NA,NA,43,66,NA,38.30,1.200,83,13,0,NA,NA,0,0,0,0,9,NA,66,0,0,1,5,0,1,6,12,0,0,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep07_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,6,6,9.333,11.000,6,NA,NA,39,56,NA,46.13,1.333,56,6,0,NA,NA,0,0,0,0,6,NA,56,1,1,0,1,0,2,8,8,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep07_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,7.286,8.714,7,NA,NA,36,51,NA,42.18,1.571,51,7,0,NA,NA,0,0,0,0,7,NA,51,1,0,1,0,0,0,9,10,0,2,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep07_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,5.667,6.889,9,NA,NA,30,51,NA,22.99,0.889,51,9,0,NA,NA,1,0,0,0,9,NA,51,1,1,0,1,0,2,10,9,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep07_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,11.000,12.556,9,NA,NA,55,99,NA,43.91,2.000,99,9,0,NA,NA,0,0,0,0,9,NA,99,0,0,0,0,0,4,13,14,1,0,1,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep07_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,7.273,9.182,11,NA,NA,45,80,NA,33.70,1.545,80,11,0,NA,NA,2,0,0,0,10,NA,80,5,0,0,3,0,5,8,13,1,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep07_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,9.182,11.182,11,NA,NA,53,102,52,31.18,1.273,101,11,0,NA,NA,0,0,0,0,10,NA,102,1,0,0,6,0,6,12,16,0,0,2,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep08_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,7.125,8.125,8,NA,NA,29,57,NA,15.72,1.125,57,8,0,NA,NA,0,0,0,0,8,NA,57,1,1,0,0,0,2,13,7,0,1,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep08_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,11,11,6.364,7.727,11,NA,NA,50,70,NA,61.31,1.273,70,11,0,NA,NA,0,0,0,0,11,NA,70,1,0,1,3,0,2,8,12,0,1,1,0,0,8
stage1_td_reannotated/pair_sli474_td459_rep08_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,6,6,8.000,9.333,6,NA,NA,33,48,NA,NA,1.000,48,6,0,NA,NA,0,0,0,0,5,NA,48,1,1,0,1,0,2,11,6,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep08_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,7.231,8.615,13,NA,NA,44,94,NA,21.89,1.308,94,13,0,NA,NA,0,0,0,0,12,NA,94,3,2,0,0,0,5,21,15,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep08_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,14,14,5.214,5.500,14,NA,NA,43,74,NA,31.88,1.000,81,16,0,NA,NA,1,0,0,0,10,NA,74,0,0,0,2,0,3,11,1,5,0,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep08_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,10,10,8.800,11.100,10,NA,NA,48,89,NA,27.81,1.400,88,10,0,NA,NA,0,0,0,0,10,NA,89,4,0,0,5,0,6,8,14,0,0,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep09_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,5.111,6.444,9,NA,NA,28,46,NA,NA,0.889,46,9,0,NA,NA,0,0,0,0,9,NA,46,1,1,0,2,0,2,9,9,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep09_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,8.143,10.000,7,NA,NA,36,58,NA,30.76,2.000,57,7,0,NA,NA,0,0,0,0,7,NA,58,0,0,1,0,0,0,11,12,0,2,1,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep09_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,8.333,9.556,9,NA,NA,38,75,NA,20.51,1.000,77,9,0,NA,NA,0,0,0,2,8,NA,75,1,1,0,2,0,2,15,8,0,0,0,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep09_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,9,9,7.222,8.778,9,NA,NA,41,66,NA,36.87,1.444,65,9,0,NA,NA,0,0,0,0,9,NA,66,2,0,0,0,0,2,8,11,0,0,0,1,0,5
stage1_td_reannotated/pair_sli474_td459_rep09_B2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,13,13,8.231,10.000,13,NA,NA,58,107,55,36.47,1.692,107,13,0,NA,NA,0,0,0,0,10,NA,107,0,0,2,3,0,0,12,20,0,1,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep09_B3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,14,14,6.143,7.500,14,NA,NA,52,87,NA,37.92,0.929,114,19,0,NA,NA,0,0,0,0,14,NA,87,1,1,0,4,0,4,12,14,0,0,1,0,0,7
stage1_td_reannotated/pair_sli474_td459_rep10_A1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,7,7,9.857,11.857,7,NA,NA,38,69,NA,24.52,1.429,69,7,0,NA,NA,0,0,0,0,7,NA,69,2,0,0,2,0,3,12,10,0,0,0,0,0,5
stage1_td_reannotated/pair_sli474_td459_rep10_A2_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,6.250,7.625,8,NA,NA,42,51,NA,95.56,1.500,50,8,0,NA,NA,0,0,0,0,8,NA,51,1,0,1,1,0,0,7,10,0,0,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep10_A3_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,8,8,8.750,10.375,8,NA,NA,40,70,NA,30.84,1.875,70,8,0,NA,NA,2,0,0,0,8,NA,70,0,2,0,0,0,1,10,13,0,1,1,0,0,6
stage1_td_reannotated/pair_sli474_td459_rep10_B1_TD.cha,eng,ICL-PILOT,CHI,0,.,TD,.,.,Target_Child,.,.,cross,narrative,generated,15,15,6.533,7.800,15,NA,NA,52,98,NA,37.14,1.067,98,15,0,NA,NA,0,0,0,0,13,NA,98,1,0,1,1,0,3,15,17,0,0,0,0,0,6
